,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
908,eth,2018-06-27T00:00:00.000000000Z,382764,1.03004605,44320230443,235.988325,54.18354482,441.6751669,100345760.3,771938,817964763.9,34.38793677
909,eth,2018-06-28T00:00:00.000000000Z,393195,0.98368254,42132849862,227.192114,59.65882809,419.7914541,100366144.8,744784,706229927.9,34.29052663
910,eth,2018-06-29T00:00:00.000000000Z,379509,1.02454718,43842449567,225.3884675,49.87551687,436.7364211,100386520.2,735092,879037498.2,34.19103013
911,eth,2018-06-30T00:00:00.000000000Z,261580,1.05897491,45356265519,235.7986703,85.95968757,451.7234167,100407160.3,632981,527645769.8,34.09282116
912,eth,2018-07-01T00:00:00.000000000Z,197829,1.05943096,45373027564,227.0948073,103.4244822,451.7984416,100427587.6,622633,438706838.1,33.99477953
913,eth,2018-07-02T00:00:00.000000000Z,235721,1.11439496,47812309224,232.8146439,66.27111785,475.9894486,100448254.4,489559,721465259.3,33.92855968
914,eth,2018-07-03T00:00:00.000000000Z,232199,1.08587639,46391613628,232.365533,55.8338936,461.7516902,100468746.7,573532,830886234.8,33.6886474
915,eth,2018-07-04T00:00:00.000000000Z,230552,1.09527063,46800758497,232.2499103,66.7011589,465.7291502,100489218.8,447112,701648356.2,33.49289819
916,eth,2018-07-05T00:00:00.000000000Z,253141,1.10437233,46943896932,239.3304722,62.55115136,467.0586663,100509636.8,527586,750488135.1,33.42750298
917,eth,2018-07-06T00:00:00.000000000Z,219912,1.10842193,47099635611,237.5881811,62.98692858,468.5129646,100530058.2,459075,747768412.8,33.35100421
918,eth,2018-07-07T00:00:00.000000000Z,217148,1.13642762,48317919427,237.5513395,90.96000253,480.5334749,100550579.6,484105,531199627.1,33.26182789
919,eth,2018-07-08T00:00:00.000000000Z,272797,1.14993373,48890784166,227.7150527,83.3206564,486.1320538,100570994.6,631505,586778672.6,33.18975209
920,eth,2018-07-09T00:00:00.000000000Z,290889,1.11767572,47451247795,239.472362,56.60133439,471.7215625,100591644.7,651926,838341503.9,33.16518714
921,eth,2018-07-10T00:00:00.000000000Z,294141,1.03375057,43577920083,234.2151861,54.61837055,433.1284392,100612003.6,691771,797861958.2,33.06523991
922,eth,2018-07-11T00:00:00.000000000Z,271336,1.06592173,44917101640,230.4528007,73.70295573,446.3470754,100632678.3,643920,609434197,32.93490283
923,eth,2018-07-12T00:00:00.000000000Z,257081,1.01629152,42665048968,238.7686877,78.80040271,423.881742,100653188.7,566058,541431864.6,32.80536087
924,eth,2018-07-13T00:00:00.000000000Z,239602,1.03581228,43425877299,237.4185314,84.5222297,431.3536826,100673482.2,563317,513780545.7,32.58472438
925,eth,2018-07-14T00:00:00.000000000Z,229822,1.04277989,43693029767,238.0466142,108.4598278,433.9191859,100693933.8,508951,402849890.5,32.3442634
926,eth,2018-07-15T00:00:00.000000000Z,231420,1.07783434,45193443808,240.4015808,129.3439371,448.7280678,100714546.4,453706,349405196.9,32.10948583
927,eth,2018-07-16T00:00:00.000000000Z,341295,1.1447682,48087356367,233.3296326,56.20604181,477.3652858,100734925.2,703999,855554933.6,31.86768886
928,eth,2018-07-17T00:00:00.000000000Z,357364,1.19509655,50321283885,235.3296517,59.76116121,499.4387598,100755664,701292,842039928,31.64892505
929,eth,2018-07-18T00:00:00.000000000Z,409849,1.14760033,48271866199,231.8462356,52.92061812,479.0016411,100775993.3,746145,912156129.6,31.39160375
930,eth,2018-07-19T00:00:00.000000000Z,379165,1.12358728,47213593977,230.2994307,63.11942186,468.4054468,100796423.9,734702,748004221,31.15576977
931,eth,2018-07-20T00:00:00.000000000Z,356950,1.07805741,45121276908,231.64016,55.49676133,447.5579719,100816608.7,671608,813043425,30.95747563
932,eth,2018-07-21T00:00:00.000000000Z,319591,1.11213988,46585445340,224.63832,88.25709648,461.9867995,100837178.4,620634,527837955.2,30.75039564
933,eth,2018-07-22T00:00:00.000000000Z,338502,1.10153969,46105726388,231.3797874,97.92874455,457.1352779,100857948.7,675356,470808919.3,30.70614666
934,eth,2018-07-23T00:00:00.000000000Z,398296,1.08408943,45289922851,238.5721669,65.41391864,448.9556733,100878384.1,758657,692359115.5,30.64526105
935,eth,2018-07-24T00:00:00.000000000Z,423877,1.15058252,48233429465,230.5503555,59.92172702,478.0369877,100898948.6,784910,804940576.1,30.44395737
936,eth,2018-07-25T00:00:00.000000000Z,431947,1.13801665,47704398423,237.388042,70.25082185,472.6965085,100919718.2,787527,679058225.5,30.22091865
937,eth,2018-07-26T00:00:00.000000000Z,388974,1.11816576,46779027058,239.016674,87.85004372,463.4333387,100940142.1,725630,532487237.1,30.03712809
938,eth,2018-07-27T00:00:00.000000000Z,416595,1.13261639,47382026383,239.5864481,79.15269511,469.3117928,100960655.8,788715,598615452.3,29.83261723
939,eth,2018-07-28T00:00:00.000000000Z,382761,1.12820618,47190666789,245.8981939,120.160463,467.3217884,100981096.9,703973,392730400.8,29.58636702
940,eth,2018-07-29T00:00:00.000000000Z,359339,1.12755782,47159537596,247.4457002,138.2000966,466.9187636,101001590.2,716354,341240988.7,29.36558058
941,eth,2018-07-30T00:00:00.000000000Z,376103,1.10268067,46055495044,245.9493464,66.70053009,455.8956736,101022005.1,757712,690481694.6,29.23260644
942,eth,2018-07-31T00:00:00.000000000Z,374451,1.05001895,43630045373,241.8491672,36.78009058,431.7985237,101042599.7,745063,1186240835,29.16601978
943,eth,2018-08-01T00:00:00.000000000Z,374393,1.0212763,42347422383,238.5198436,70.04656592,419.0199267,101063027.5,757758,604561006.4,29.07496596
944,eth,2018-08-02T00:00:00.000000000Z,369948,1.00619777,41542743562,240.8284077,67.07432098,410.9742084,101083578.3,779928,619353918.9,28.99270352
945,eth,2018-08-03T00:00:00.000000000Z,394710,1.02234641,42186037099,238.1129691,83.61876288,417.2534956,101104095.1,753190,504504439.5,28.92048386
946,eth,2018-08-04T00:00:00.000000000Z,340854,0.99749273,41099020588,247.7108389,114.7478811,406.4192195,101124697.4,720548,358168013.3,28.84368168
947,eth,2018-08-05T00:00:00.000000000Z,320195,1.00389694,41363332727,244.944694,123.9741982,408.9499229,101145226.9,704249,333644688.3,28.75333647
948,eth,2018-08-06T00:00:00.000000000Z,348727,0.99738708,41010332511,246.4496931,89.29008982,405.3780874,101165637.2,699536,459293216,28.67023836
949,eth,2018-08-07T00:00:00.000000000Z,323836,0.94355719,38304948371,242.49954,77.39906056,378.5596321,101186035.5,636342,494901980.6,28.57804966
950,eth,2018-08-08T00:00:00.000000000Z,291558,0.88861832,35864499354,247.7091794,49.12874989,354.3691943,101206594.5,565663,730010420.3,28.48174063
951,eth,2018-08-09T00:00:00.000000000Z,284548,0.91739158,36948015244,247.4988547,63.72485683,365.0011458,101227121.2,538530,579805386.5,28.37905976
952,eth,2018-08-10T00:00:00.000000000Z,325203,0.83710084,33476698061,245.7264801,55.72100311,330.6420038,101247565.9,613892,600791374.8,28.16044097
953,eth,2018-08-11T00:00:00.000000000Z,336510,0.82126865,32699713498,244.6318884,64.24842147,322.9020827,101268202.5,657312,508957461.5,27.70786118
954,eth,2018-08-12T00:00:00.000000000Z,332668,0.81116825,32205166058,235.7957365,107.2896596,317.9546406,101288554.9,641927,300170269.6,27.43653783
955,eth,2018-08-13T00:00:00.000000000Z,352269,0.73508766,28811417224,237.8771782,42.04003455,284.3916178,101308953.7,694941,685332862.7,27.15409239
956,eth,2018-08-14T00:00:00.000000000Z,334805,0.72328652,27991419338,244.2301299,34.20349677,276.2421417,101329287.3,690348,818378878.7,26.93916801
957,eth,2018-08-15T00:00:00.000000000Z,328753,0.73960735,28494413130,242.2001468,47.42137605,281.1496385,101349634.6,648565,600876977.9,26.76252524
958,eth,2018-08-16T00:00:00.000000000Z,354449,0.75279712,28968148431,236.3438,70.61618492,285.766308,101370062.2,716732,410219675.1,26.61522591
959,eth,2018-08-17T00:00:00.000000000Z,312809,0.82847546,31933030890,235.4742244,55.76000846,314.9507148,101390564.9,607270,572686980.7,26.47469101
960,eth,2018-08-18T00:00:00.000000000Z,305324,0.78100832,29960257593,234.3384286,99.48576491,295.4338966,101411036.2,627522,301151201.1,26.32145379
961,eth,2018-08-19T00:00:00.000000000Z,304996,0.79351541,30436042377,238.0980924,132.182362,300.0650172,101431491.9,599660,230257970.3,26.20449154
962,eth,2018-08-20T00:00:00.000000000Z,336770,0.72334286,27556081818,239.9439881,74.04489159,271.6171058,101451938.2,663769,372153719.6,26.11170319
963,eth,2018-08-21T00:00:00.000000000Z,300645,0.74808903,28507748480,242.5869652,73.67611745,280.9408238,101472431.4,605639,386933370.9,25.99404377
964,eth,2018-08-22T00:00:00.000000000Z,306983,0.72282001,27411270219,246.303554,61.98934956,270.0811128,101492732.8,594918,442193222.1,25.89116721
965,eth,2018-08-23T00:00:00.000000000Z,300126,0.73818071,27937223764,233.8693364,72.43515629,275.2081277,101513076.7,599557,385685973.4,25.77080587
966,eth,2018-08-24T00:00:00.000000000Z,316189,0.75632795,28600543897,236.1503894,76.67110695,281.6849255,101533810.7,596227,373028968,25.6592018
967,eth,2018-08-25T00:00:00.000000000Z,304696,0.74597103,28275127216,240.104792,101.7781625,278.4239132,101554233.9,577239,277811335.3,25.55821475
968,eth,2018-08-26T00:00:00.000000000Z,320400,0.73292732,27759332151,245.7694974,111.3078339,273.2899489,101574654.6,574072,249392438.9,25.5077236
969,eth,2018-08-27T00:00:00.000000000Z,329885,0.76432546,28873736743,240.353362,64.64706762,284.2037548,101595198,645935,446636449.4,25.32401247
970,eth,2018-08-28T00:00:00.000000000Z,320916,0.79682005,30141823712,238.3042346,75.43451228,296.6259889,101615586.1,613844,399576040.2,25.05278314
971,eth,2018-08-29T00:00:00.000000000Z,267879,0.77666889,29332093379,235.5799724,69.75000763,288.5998548,101635856.3,546841,420531758.7,24.85187778
972,eth,2018-08-30T00:00:00.000000000Z,287916,0.7669537,28858640608,234.8474591,79.21686494,283.8843033,101656344.7,592847,364299201.1,24.50586582
973,eth,2018-08-31T00:00:00.000000000Z,290044,0.76351171,28694789068,238.8189138,71.76480481,282.2157653,101676775.7,577258,399844870.2,24.34889889
974,eth,2018-09-01T00:00:00.000000000Z,322434,0.79759438,29994588518,233.2637068,96.30459721,294.9402721,101697161.6,656254,311455417.3,24.19878857
975,eth,2018-09-02T00:00:00.000000000Z,333290,0.79527788,29883429633,236.2534695,118.9288651,293.7880126,101717661.6,620267,251271460.4,24.06385648
976,eth,2018-09-03T00:00:00.000000000Z,340844,0.7826428,29365870710,232.0784186,59.91246749,288.6421382,101737989.1,631429,490146240.7,23.96994409
977,eth,2018-09-04T00:00:00.000000000Z,316527,0.77300272,29032321104,234.7137072,27.04897347,285.3060096,101758533.4,589521,1073324322,23.83773661
978,eth,2018-09-05T00:00:00.000000000Z,321744,0.64355896,23836780586,236.8708451,43.49941965,234.2016791,101778862.9,626957,547979278.3,23.70135608
979,eth,2018-09-06T00:00:00.000000000Z,303884,0.63319051,23321715796,238.0422276,36.3705574,229.0947613,101799428.6,588959,641225141,23.56610215
980,eth,2018-09-07T00:00:00.000000000Z,305417,0.59887984,21919697024,232.8699089,41.79791878,215.2796409,101819646.9,582184,524420776.5,23.4734424
981,eth,2018-09-08T00:00:00.000000000Z,281740,0.55236631,20026696860,231.976969,51.11388552,196.648756,101839936.7,543337,391805409.7,23.35802346
982,eth,2018-09-09T00:00:00.000000000Z,284904,0.55092899,19922718209,219.2109381,50.13710605,195.5888317,101860203.6,565631,397364742,23.17536691
983,eth,2018-09-10T00:00:00.000000000Z,282579,0.55463952,19981046342,223.9210199,44.71145968,196.1221119,101880640.3,561611,446888705.6,23.02672113
984,eth,2018-09-11T00:00:00.000000000Z,261353,0.52407329,18780711220,222.1233632,44.1182903,184.3037098,101900885.4,557317,425689914.3,22.89859116
985,eth,2018-09-12T00:00:00.000000000Z,261275,0.5242721,18617834228,219.1977933,29.26815335,182.6687484,101921288.6,570673,636112364.4,22.78162554
986,eth,2018-09-13T00:00:00.000000000Z,276678,0.60931851,21673008213,211.9599206,47.09290697,212.6019655,101941711.4,555753,460218100.9,22.70246572
987,eth,2018-09-14T00:00:00.000000000Z,258740,0.60719773,21585161865,220.7228127,52.20270142,211.6978042,101962143.4,514394,413487449.5,22.56829873
988,eth,2018-09-15T00:00:00.000000000Z,244687,0.6386023,22723045761,220.3509853,79.59485825,222.8130105,101982580.4,479695,285483839.8,22.39368791
989,eth,2018-09-16T00:00:00.000000000Z,228206,0.63074915,22442973783,221.436593,90.81681295,220.0224904,102003089.5,458432,247123556.2,22.30416593
990,eth,2018-09-17T00:00:00.000000000Z,291307,0.56673872,20079428053,220.9889819,56.81606843,196.8116669,102023565.8,553720,353411079.1,22.20108505
991,eth,2018-09-18T00:00:00.000000000Z,258463,0.60340767,21380205260,219.6884958,62.21961835,209.519993,102043747.5,500513,343624821.7,22.03048867
992,eth,2018-09-19T00:00:00.000000000Z,235612,0.60272018,21340126740,224.7060312,66.89984656,209.0851306,102064296.4,507255,318986183.6,21.89505847
993,eth,2018-09-20T00:00:00.000000000Z,261726,0.64465676,22831460983,221.1197922,59.1875148,223.6520885,102084720.7,498146,385747924.4,21.81386095
994,eth,2018-09-21T00:00:00.000000000Z,254561,0.70828037,25192817169,219.2019428,37.79995634,246.7333489,102105440.1,544686,666477414.5,21.74749141
995,eth,2018-09-22T00:00:00.000000000Z,231040,0.6898456,24528183925,229.091363,69.69064721,240.1762645,102125761.6,470309,351958044.7,21.67498683
996,eth,2018-09-23T00:00:00.000000000Z,228519,0.70247727,24990110970,228.6209441,81.22037043,244.6507005,102146083.9,468627,307682799.7,21.60971351
997,eth,2018-09-24T00:00:00.000000000Z,226513,0.65557688,23273521216,229.6537,56.94237645,227.8000915,102166426.1,480337,408720581.5,21.559102
998,eth,2018-09-25T00:00:00.000000000Z,238299,0.62799011,22238201457,227.992341,59.20215526,217.6229401,102186844.1,519108,375631619.5,21.48800001
999,eth,2018-09-26T00:00:00.000000000Z,221050,0.62211485,21977796358,232.2619311,55.63334291,215.0312618,102207447.3,493507,395047200.2,21.41365155
1000,eth,2018-09-27T00:00:00.000000000Z,242499,0.66009596,23352621811,230.7607913,66.28183718,228.4367352,102227961.7,504047,352323091.9,21.33506581
1001,eth,2018-09-28T00:00:00.000000000Z,249548,0.64047475,22601188123,231.8801362,65.77519306,221.042024,102248376.7,500407,343612645.9,21.25166796
1002,eth,2018-09-29T00:00:00.000000000Z,222349,0.67174583,23657395533,230.5101866,79.35221212,231.3260546,102268616.3,434315,298131519,21.1799529
1003,eth,2018-09-30T00:00:00.000000000Z,242254,0.67431396,23753159791,230.778775,82.21810186,232.2158805,102289127.4,479351,288904259,21.12539576
1004,eth,2018-10-01T00:00:00.000000000Z,235188,0.66878158,23522794559,228.6451275,86.23739763,229.9181473,102309429.8,476308,272767908.2,21.0886528
1005,eth,2018-10-02T00:00:00.000000000Z,237819,0.65593297,23059084640,229.7179821,98.22558782,225.340538,102329944,490262,234756392.4,21.0237714
1006,eth,2018-10-03T00:00:00.000000000Z,288662,0.63844225,22413233851,226.8309054,69.55672944,218.985656,102350237.2,559006,322229553.2,20.81195258
1007,eth,2018-10-04T00:00:00.000000000Z,294709,0.64521449,22617240954,232.008832,70.432127,220.9349065,102370609.1,559181,321121083.8,20.67599029
1008,eth,2018-10-05T00:00:00.000000000Z,315425,0.66324024,23194917311,231.3373749,72.01612423,226.5332475,102390786.2,595361,322079500.4,20.59438753
1009,eth,2018-10-06T00:00:00.000000000Z,326444,0.65477061,22906332740,234.406959,103.805663,223.670021,102411278.2,596865,220665540.6,20.5076247
1010,eth,2018-10-07T00:00:00.000000000Z,266999,0.65682124,22983765371,236.5952106,115.1981958,224.381154,102431799.5,497767,199514976.8,20.4391535
1011,eth,2018-10-08T00:00:00.000000000Z,281024,0.66621976,23321134424,236.8963287,68.91731676,227.6293615,102452224.4,542842,338392954.4,20.36670971
1012,eth,2018-10-09T00:00:00.000000000Z,278759,0.66307287,23196333825,234.1355887,77.49410337,226.3662575,102472577.3,537028,299330307.9,20.27325774
1013,eth,2018-10-10T00:00:00.000000000Z,259112,0.65601199,22921255951,235.2172552,72.15018462,223.637415,102492939.1,516772,317688112.2,20.17512251
1014,eth,2018-10-11T00:00:00.000000000Z,276591,0.56458744,19529132654,228.8924604,35.04361833,190.5031733,102513424.4,570525,557280714.4,20.10592594
1015,eth,2018-10-12T00:00:00.000000000Z,277706,0.57682199,19915519364,231.1756498,54.154041,194.2336841,102533808.5,562140,367756846.9,20.01389841
1016,eth,2018-10-13T00:00:00.000000000Z,281709,0.58410063,20166359188,228.5307746,91.25493024,196.6409004,102554245.6,541797,220989256.5,19.87987787
1017,eth,2018-10-14T00:00:00.000000000Z,286828,0.57135835,19702812464,230.441569,95.50948411,192.0825617,102574706.9,511719,206291685.6,19.7866779
1018,eth,2018-10-15T00:00:00.000000000Z,298338,0.60935975,21016138769,226.8573154,31.6143743,204.8455953,102595024,562011,664765292.2,19.72561367
1019,eth,2018-10-16T00:00:00.000000000Z,304839,0.6130596,21105830346,226.8401775,46.78782113,205.6789655,102615405,575450,451096670.8,19.67125368
1020,eth,2018-10-17T00:00:00.000000000Z,308025,0.60822994,20895539276,226.3143323,58.42799161,203.5891844,102635802.3,580354,357628915.5,19.57315602
1021,eth,2018-10-18T00:00:00.000000000Z,316673,0.59685784,20439285577,230.1233659,46.65256889,199.1041677,102656241.7,565791,438117044,19.44761522
1022,eth,2018-10-19T00:00:00.000000000Z,287643,0.61041166,20554345585,225.6049297,60.28619805,200.1854223,102676535.3,601119,340946124.5,19.33910786
1023,eth,2018-10-20T00:00:00.000000000Z,344066,0.61804319,20808523786,225.1490119,74.92712647,202.6205903,102696985.3,534080,277716826.5,19.23625179
1024,eth,2018-10-21T00:00:00.000000000Z,308778,0.61718038,20769219408,221.7591993,53.85103657,202.1977925,102717340,508014,385679101.6,19.14831347
1025,eth,2018-10-22T00:00:00.000000000Z,333040,0.61430234,20648916837,218.6734793,68.64643267,200.9869679,102737590.7,577314,300801018.1,19.06927535
1026,eth,2018-10-23T00:00:00.000000000Z,313343,0.61529447,20665305285,221.3270496,63.38035127,201.1062086,102758166.6,556231,326052236.5,18.95466128
1027,eth,2018-10-24T00:00:00.000000000Z,323381,0.61546587,20612095066,223.0738817,64.32185884,200.5486081,102778549.6,532709,320452416,18.83980326
1028,eth,2018-10-25T00:00:00.000000000Z,314814,0.61565502,20545649553,221.2371208,50.78902853,199.8627446,102798796.2,537236,404529288.1,18.75665018
1029,eth,2018-10-26T00:00:00.000000000Z,318269,0.61823665,20627880840,217.1877978,62.72820351,200.6226616,102819296.1,551218,328845394.7,18.67401175
1030,eth,2018-10-27T00:00:00.000000000Z,308409,0.62087605,20713777723,220.8790144,106.1309751,201.4184185,102839541.1,499165,195171840.4,18.57795442
1031,eth,2018-10-28T00:00:00.000000000Z,333518,0.62430644,20824090134,219.9715804,106.6966585,202.4511032,102859850.2,509862,195170968.1,18.45992199
1032,eth,2018-10-29T00:00:00.000000000Z,333546,0.60093096,19991828463,215.8436509,54.89067769,194.3213513,102880246.2,614695,364211726,18.36308974
